City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
201,Pontes E Lacerda,BR,2022-09-23 15:58:01,-15.2261,-59.3353,86.36,34,100,6.15,overcast clouds
202,Trelew,AR,2022-09-23 15:53:28,-43.249,-65.3051,61.41,39,49,16.44,scattered clouds
203,Aguimes,ES,2022-09-23 15:58:02,27.9054,-15.4461,76.66,61,20,25.32,few clouds
204,Santa Cruz De La Palma,ES,2022-09-23 15:58:02,28.6835,-17.7642,78.13,73,75,9.22,broken clouds
205,Picui,BR,2022-09-23 15:58:03,-6.5106,-36.3469,90.16,35,0,10.87,clear sky
206,Wanning,CN,2022-09-23 15:58:03,18.8003,110.3967,77.74,88,100,8.32,overcast clouds
207,Kailua,US,2022-09-23 15:54:52,21.4022,-157.7394,78.15,87,20,4.61,few clouds
208,Ruidoso,US,2022-09-23 15:58:03,33.3317,-105.673,71.56,45,0,3.44,clear sky
209,Belyy Yar,RU,2022-09-23 15:58:04,53.6039,91.3903,49.89,70,62,0.0,broken clouds
210,Ambulu,ID,2022-09-23 15:58:04,-8.345,113.6058,76.37,92,68,2.57,broken clouds
211,Vanimo,PG,2022-09-23 15:58:05,-2.6741,141.3028,78.57,87,100,5.59,light rain
212,Skjervoy,NO,2022-09-23 15:58:05,70.0311,20.9714,51.8,77,100,10.83,light rain
213,Tarakan,ID,2022-09-23 15:55:04,3.3,117.6333,81.9,83,20,4.61,few clouds
214,Bure,ET,2022-09-23 15:58:06,10.7,37.0667,58.33,92,100,2.1,light rain
215,Ahipara,NZ,2022-09-23 15:58:06,-35.1667,173.1667,56.37,87,73,13.8,broken clouds
216,Mahebourg,MU,2022-09-23 15:58:07,-20.4081,57.7,72.25,78,75,17.27,broken clouds
217,East London,ZA,2022-09-23 15:58:07,-33.0153,27.9116,61.74,82,40,11.5,scattered clouds
218,Karratha,AU,2022-09-23 15:58:07,-20.7377,116.8463,77.61,48,1,12.48,moderate rain
219,Gavle,SE,2022-09-23 15:58:07,60.6745,17.1417,57.38,82,100,1.01,overcast clouds
220,Aktas,KZ,2022-09-23 15:58:08,49.7789,72.9608,55.15,46,1,9.84,clear sky
221,Antofagasta,CL,2022-09-23 15:58:08,-23.65,-70.4,60.08,57,0,6.93,clear sky
222,Fairbanks,US,2022-09-23 15:58:08,64.8378,-147.7164,34.92,92,45,2.71,scattered clouds
223,Bengkulu,ID,2022-09-23 15:58:09,-3.8004,102.2655,74.46,90,99,3.87,overcast clouds
224,Wajir,KE,2022-09-23 15:58:09,1.7471,40.0573,91.36,27,20,6.91,few clouds
225,Menongue,AO,2022-09-23 15:58:10,-14.6585,17.691,91.65,10,9,6.51,clear sky
226,Victoria,HK,2022-09-23 15:55:35,22.2855,114.1577,81.32,89,29,11.01,scattered clouds
227,Bukachacha,RU,2022-09-23 15:58:10,52.9833,116.9167,45.95,89,100,2.04,overcast clouds
228,Lishui,CN,2022-09-23 15:58:10,28.4604,119.9103,67.53,88,61,3.71,broken clouds
229,Nancha,CN,2022-09-23 15:58:11,47.1333,129.2667,53.06,97,100,3.36,overcast clouds
230,Geraldton,AU,2022-09-23 15:55:13,-28.7667,114.6,50.41,87,75,3.44,broken clouds
231,Waipawa,NZ,2022-09-23 15:59:11,-41.4122,175.5153,51.76,99,100,3.67,overcast clouds
232,Hilo,US,2022-09-23 15:59:11,19.7297,-155.09,78.28,84,74,5.01,broken clouds
233,Bagdarin,RU,2022-09-23 15:59:12,54.4333,113.6,42.26,81,53,7.78,broken clouds
234,Burnie,AU,2022-09-23 15:59:12,-41.0667,145.9167,49.95,72,100,9.84,light rain
235,Norman Wells,CA,2022-09-23 15:59:12,65.282,-126.8329,39.24,81,100,20.71,overcast clouds
236,Myre,NO,2022-09-23 15:59:13,69.1036,15.9492,53.55,85,100,11.14,overcast clouds
237,Krasnoselkup,RU,2022-09-23 15:59:13,65.7,82.4667,34.0,93,90,10.67,overcast clouds
238,Uspenka,UA,2022-09-23 15:59:13,48.3903,39.1619,51.48,88,100,12.44,overcast clouds
239,Carnarvon,AU,2022-09-23 15:59:14,-24.8667,113.6333,65.97,73,0,21.45,clear sky
240,Arman,RU,2022-09-23 15:59:14,59.7,150.1667,37.71,69,14,3.36,few clouds
241,Izhma,RU,2022-09-23 15:59:15,65.0083,53.9113,37.9,97,100,6.76,overcast clouds
242,Zig,US,2022-09-23 15:59:15,40.127,-92.7663,54.37,82,100,3.0,overcast clouds
243,Solenzo,BF,2022-09-23 15:59:15,12.1833,-4.0833,88.41,56,51,4.81,broken clouds
244,Erenhot,CN,2022-09-23 15:59:16,43.6475,111.9767,55.09,16,0,9.69,clear sky
245,Qaanaaq,GL,2022-09-23 15:59:16,77.484,-69.3632,21.81,83,92,7.14,overcast clouds
246,Havre-Saint-Pierre,CA,2022-09-23 15:59:17,50.2334,-63.5986,61.16,72,40,11.5,scattered clouds
247,Isangel,VU,2022-09-23 15:59:17,-19.55,169.2667,74.17,90,18,5.39,few clouds
248,Vila Franca Do Campo,PT,2022-09-23 15:59:17,37.7167,-25.4333,79.2,84,60,9.55,light rain
